el,sc,obs_wl,unc_obs_wl,calc_wl,unc_calc_wn,intens,c1,t1,j1,g1,c2,t2,j2,g2,rem,A,osc_str,line_str,log_gf,Accur,type,tp_ref,line_ref,low_level_id,upp_level_id,line_id
C,1,,,13581.34,,,2s2.2p.3p,3S,1,3,2s2.2p.4s,3P*,0,1,,6.60e+06,6.09e-02,8.17e+00,-0.738,C+,,"T6070n,T4828n",,006001.000022,006001.000032,34017
C,1,,,13609.33,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,1P*,1,3,,3.83e+03,6.38e-05,1.43e-02,-3.496,C,,T6070,,006001.000025,006001.000043,34060
C,1,,,13628.4,,,2s2.2p.4p,3P,0,1,2s2.2p.7d,3P*,1,3,,4.64e+04,3.88e-03,1.74e-01,-2.411,D,,T5520LS,,006001.000052,006001.000175,34759
C,1,,,13651.2,,,2s2.2p.4p,3P,1,3,2s2.2p.7d,3P*,0,1,,1.39e+05,1.30e-03,1.75e-01,-2.411,D,,T5520LS,,006001.000053,006001.000176,34757
C,1,,,13655.9,,,2s2.2p.4p,3P,1,3,2s2.2p.7d,3P*,1,3,,3.46e+04,9.68e-04,1.31e-01,-2.537,D,,T5520LS,,006001.000053,006001.000175,34755
C,1,,,13674.2,,,2s2.2p.4p,3P,1,3,2s2.2p.7d,3P*,2,5,,3.45e+04,1.61e-03,2.18e-01,-2.315,D,,T5520LS,,006001.000053,006001.000171,34758
C,1,,,13690.0,,,2s2.2p.4p,3P,2,5,2s2.2p.7d,3P*,1,3,,5.72e+04,9.65e-04,2.17e-01,-2.317,D,,T5520LS,,006001.000054,006001.000175,34756
C,1,,,13697.78,,,2s.2p3,3D*,3,7,2s2.2p.3p,3P,2,5,,3.36e+05,6.75e-03,2.13e+00,-1.325,B,,T6070n,,006001.000015,006001.000025,33899
C,1,,,13703.28,,,2s.2p3,3D*,1,3,2s2.2p.3p,3P,2,5,,3.86e+03,1.81e-04,2.45e-02,-3.265,B,,T6070n,,006001.000016,006001.000025,33904
C,1,,,13705.34,,,2s.2p3,3D*,2,5,2s2.2p.3p,3P,2,5,,5.86e+04,1.65e-03,3.73e-01,-2.083,B,,T6070n,,006001.000017,006001.000025,33902
C,1,,,13708.4,,,2s2.2p.4p,3P,2,5,2s2.2p.7d,3P*,2,5,,1.03e+05,2.90e-03,6.55e-01,-1.838,D,,T5520LS,,006001.000054,006001.000171,34754
C,1,,,13723.27,,,2s2.2p.4s,1P*,1,3,2s2.2p.5p,1S,0,1,,1.78e+06,1.68e-02,2.27e+00,-1.299,C,,T5520,,006001.000041,006001.000093,34329
C,1,,,13724.27,,,2s2.2p.4p,1D,2,5,2s2.2p.8d,1D*,2,5,,3.38e+04,9.55e-04,2.16e-01,-2.321,C,,T5520,,006001.000055,006001.000184,34795
C,1,,,13734.41,,,2s2.2p.4p,3P,1,3,2s2.2p.7d,3D*,2,5,,1.63e+04,7.69e-04,1.04e-01,-2.637,D,,T5520LS,,006001.000053,006001.000165,34749
C,1,,,13741.85,,,2s.2p3,3D*,1,3,2s2.2p.3p,3P,1,3,,9.93e+04,2.81e-03,3.82e-01,-2.074,B,,T6070n,,006001.000016,006001.000024,33903
C,1,,,13743.93,,,2s.2p3,3D*,2,5,2s2.2p.3p,3P,1,3,,3.02e+05,5.13e-03,1.16e+00,-1.591,B,,T6070n,,006001.000017,006001.000024,33900
C,1,,,13756.47,,,2s2.2p.4p,1P,1,3,2s2.2p.6d,1P*,1,3,,6.66e+05,1.89e-02,2.57e+00,-1.246,D,,T5520,,006001.000047,006001.000141,34516
C,1,,,13765.0,,,2s2.2p.4p,3P,2,5,2s2.2p.7d,3D*,3,7,,2.16e+04,8.59e-04,1.95e-01,-2.367,D,,T5520LS,,006001.000054,006001.000166,34748
C,1,,,13765.30,,,2s.2p3,3D*,1,3,2s2.2p.3p,3P,0,1,,4.03e+05,3.82e-03,5.19e-01,-1.941,B,,T6070n,,006001.000016,006001.000023,33901
C,1,,,13768.90,,,2s2.2p.4p,3P,2,5,2s2.2p.7d,3D*,2,5,,5.41e+03,1.54e-04,3.49e-02,-3.114,D,,T5520LS,,006001.000054,006001.000165,34751
C,1,,,13773.19,,,2s2.2p.4p,3P,1,3,2s2.2p.8s,3P*,2,5,,2.80e+04,1.33e-03,1.81e-01,-2.400,D,,T5520LS,,006001.000053,006001.000163,34746
C,1,,,13793.9,,,2s2.2p.4p,3P,0,1,2s2.2p.7d,3D*,1,3,,1.19e+04,1.02e-03,4.63e-02,-2.992,D,,T5520LS,,006001.000052,006001.000161,34750
C,1,,,13807.86,,,2s2.2p.4p,3P,2,5,2s2.2p.8s,3P*,2,5,,8.34e+04,2.39e-03,5.42e-01,-1.924,D,,T5520LS,,006001.000054,006001.000163,34742
C,1,,,13812.10,,,2s2.2p.4p,3P,0,1,2s2.2p.8s,3P*,1,3,,3.70e+04,3.18e-03,1.44e-01,-2.498,D,,T5520LS,,006001.000052,006001.000160,34747
C,1,,,13822.0,,,2s2.2p.4p,3P,1,3,2s2.2p.7d,3D*,1,3,,8.91e+03,2.55e-04,3.49e-02,-3.116,D,,T5520LS,,006001.000053,006001.000161,34752
C,1,,,13840.30,,,2s2.2p.4p,3P,1,3,2s2.2p.8s,3P*,1,3,,2.76e+04,7.93e-04,1.08e-01,-2.624,D,,T5520LS,,006001.000053,006001.000160,34743
C,1,,,13850.47,,,2s2.2p.4p,3P,1,3,2s2.2p.8s,3P*,0,1,,1.10e+05,1.06e-03,1.44e-01,-2.500,D,,T5520LS,,006001.000053,006001.000158,34745
C,1,,,13857.0,,,2s2.2p.4p,3P,2,5,2s2.2p.7d,3D*,1,3,,5.89e+02,1.02e-05,2.32e-03,-4.293,D,,T5520LS,,006001.000054,006001.000161,34753
C,1,,,13875.32,,,2s2.2p.4p,3P,2,5,2s2.2p.8s,3P*,1,3,,4.57e+04,7.92e-04,1.81e-01,-2.402,D,,T5520LS,,006001.000054,006001.000160,34744
C,1,,,13939.86,,,2s2.2p.3d,1D*,2,5,2s2.2p.5p,1P,1,3,,3.04e+05,5.32e-03,1.22e+00,-1.575,B,,T5520,,006001.000031,006001.000085,34206
C,1,,,13993.46,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,1F*,3,7,,4.28e+04,1.76e-03,4.06e-01,-2.056,C,,T6070,,006001.000025,006001.000042,34059
C,1,,,14106.69,,,2s2.2p.4s,3P*,1,3,2s2.2p.5p,3P,2,5,,2.32e+04,1.15e-03,1.61e-01,-2.461,D,,T5520LS,,006001.000033,006001.000091,34252
C,1,,,14112.52,,,2s2.2p.4s,3P*,0,1,2s2.2p.5p,3P,1,3,,3.08e+04,2.76e-03,1.28e-01,-2.559,D,,T5520LS,,006001.000032,006001.000090,34253
C,1,,,14135.99,,,2s2.2p.4s,3P*,1,3,2s2.2p.5p,3P,1,3,,2.30e+04,6.89e-04,9.63e-02,-2.684,D,,T5520LS,,006001.000033,006001.000090,34249
C,1,,,14138.61,,,2s2.2p.4p,1P,1,3,2s2.2p.6d,1D*,2,5,,4.45e+04,2.22e-03,3.11e-01,-2.176,D,,T5520,,006001.000047,006001.000125,34515
C,1,,,14151.6,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3P*,0,1,,3.19e+04,3.19e-04,4.47e-02,-3.019,D,,T5520LS,,006001.000048,006001.000146,34598
C,1,,,14157.63,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3P*,1,3,,7.96e+03,2.39e-04,3.35e-02,-3.144,D,,T5520LS,,006001.000048,006001.000145,34600
C,1,,,14161.38,,,2s2.2p.4s,1P*,1,3,2s2.2p.5p,1D,2,5,,5.14e+05,2.58e-02,3.61e+00,-1.112,C,,T5520,,006001.000041,006001.000092,34328
C,1,,,14169.37,,,2s2.2p.4s,3P*,2,5,2s2.2p.5p,3P,2,5,,6.86e+04,2.07e-03,4.82e-01,-1.986,D,,T5520LS,,006001.000034,006001.000091,34248
C,1,,,14174.75,,,2s2.2p.4s,3P*,1,3,2s2.2p.5p,3P,0,1,,9.13e+04,9.17e-04,1.28e-01,-2.560,D,,T5520LS,,006001.000033,006001.000089,34251
C,1,,,14180.46,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3P*,2,5,,3.17e+02,1.59e-05,2.23e-03,-4.320,D,,T5520LS,,006001.000048,006001.000142,34601
C,1,,,14195.34,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3P*,1,3,,2.37e+04,4.30e-04,1.00e-01,-2.668,D,,T5520LS,,006001.000049,006001.000145,34597
C,1,,,14198.93,,,2s2.2p.4s,3P*,2,5,2s2.2p.5p,3P,1,3,,3.78e+04,6.86e-04,1.60e-01,-2.465,D,,T5520LS,,006001.000034,006001.000090,34250
C,1,,,14218.29,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3P*,2,5,,4.72e+03,1.43e-04,3.35e-02,-3.145,D,,T5520LS,,006001.000049,006001.000142,34599
C,1,,,14286.03,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3P*,2,5,,2.60e+04,5.69e-04,1.87e-01,-2.400,D,,T5520LS,,006001.000050,006001.000142,34596
C,1,,,14301.06,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3D*,2,5,,1.28e+04,6.54e-04,9.25e-02,-2.707,D,,T5520LS,,006001.000048,006001.000135,34595
C,1,,,14306.81,,,2s2.2p.3p,3P,0,1,2s2.2p.4s,1P*,1,3,,6.13e+05,5.65e-02,2.66e+00,-1.248,C,,T6070,,006001.000023,006001.000041,34058
C,1,,,14331.15,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3D*,3,7,,9.47e+03,4.08e-04,9.64e-02,-2.690,D,,T5520LS,,006001.000049,006001.000136,34594
C,1,,,14332.22,,,2s2.2p.3p,3P,1,3,2s2.2p.4s,1P*,1,3,,3.88e+05,1.20e-02,1.69e+00,-1.445,C,,T6070,,006001.000024,006001.000041,34057
C,1,,,14339.54,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3D*,2,5,,5.91e+04,1.82e-03,4.30e-01,-2.040,D,,T5520LS,,006001.000049,006001.000135,34590
C,1,,,14340.77,,,2s2.2p.4p,3D,1,3,2s2.2p.7s,3P*,2,5,,5.54e+03,2.85e-04,4.04e-02,-3.068,D,,T5520LS,,006001.000048,006001.000131,34588
C,1,,,14374.42,,,2s2.2p.3p,3P,2,5,2s2.2p.4s,1P*,1,3,,2.45e+04,4.56e-04,1.08e-01,-2.642,C,,T6070,,006001.000025,006001.000041,34056
C,1,,,14378.78,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3D*,1,3,,6.31e+04,1.96e-03,2.78e-01,-2.231,D,,T5520LS,,006001.000048,006001.000130,34591
C,1,,,14379.47,,,2s2.2p.4p,3D,2,5,2s2.2p.7s,3P*,2,5,,8.24e+04,2.56e-03,6.05e-01,-1.894,D,,T5520LS,,006001.000049,006001.000131,34586
C,1,14399.65,,14399.62,,38,2s2.2p.3p,3P,1,3,2s2.2p.3d,3D*,2,5,,9.89e+06,5.13e-01,7.29e+01,0.187,B,,"T6070n,T4828n",L1113,006001.000024,006001.000039,33742
C,1,,,14399.97,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3D*,3,7,,7.45e+04,2.32e-03,7.69e-01,-1.790,D,,T5520LS,,006001.000050,006001.000136,34589
C,1,14403.25,,14403.25,,16,2s2.2p.3p,3P,0,1,2s2.2p.3d,3D*,1,3,,6.88e+06,6.42e-01,3.05e+01,-0.192,B,,"T6070n,T4828n",L1113,006001.000023,006001.000038,33743
C,1,,,14408.44,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3D*,2,5,,1.31e+04,2.91e-04,9.68e-02,-2.690,D,,T5520LS,,006001.000050,006001.000135,34592
C,1,,,14413.49,,,2s2.2p.4p,3D,1,3,2s2.2p.7s,3P*,1,3,,1.36e+05,4.24e-03,6.03e-01,-1.896,D,,T5520LS,,006001.000048,006001.000129,34587
C,1,,,14417.69,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3D*,1,3,,2.09e+04,3.91e-04,9.28e-02,-2.709,D,,T5520LS,,006001.000049,006001.000130,34593
C,1,14420.12,,14420.10,,61,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,3,7,,1.23e+07,5.37e-01,1.28e+02,0.429,B,,"T6070n,T4828n",L1113,006001.000025,006001.000040,33744
C,1,,,14428.44,,,2s2.2p.4p,3D,1,3,2s2.2p.7s,3P*,0,1,,5.44e+05,5.66e-03,8.07e-01,-1.770,D,,T5520LS,,006001.000048,006001.000127,34585
C,1,14429.03,,14429.01,,12,2s2.2p.3p,3P,1,3,2s2.2p.3d,3D*,1,3,,4.84e+06,1.51e-01,2.15e+01,-0.343,B,,"T6070n,T4828n",L1113,006001.000024,006001.000038,33745
C,1,,,14434.40,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3F*,4,9,,2.28e+05,9.16e-03,3.05e+00,-1.193,D,,T5520LS,,006001.000050,006001.000132,34577
C,1,,,14435.03,,,2s2.2p.4p,3D,1,3,2s2.2p.6d,3F*,2,5,,1.91e+05,9.95e-03,1.42e+00,-1.525,D,,T5520LS,,006001.000048,006001.000126,34579
C,1,14442.24,,14442.22,,13,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,2,5,,2.78e+06,8.70e-02,2.07e+01,-0.362,B,,"T6070n,T4828n",L1113,006001.000025,006001.000039,33746
C,1,,,14448.76,,,2s2.2p.4p,3D,3,7,2s2.2p.7s,3P*,2,5,,4.55e+05,1.02e-02,3.39e+00,-1.147,D,,T5520LS,,006001.000050,006001.000131,34583
C,1,,,14452.58,,,2s2.2p.4p,3D,2,5,2s2.2p.7s,3P*,1,3,,4.06e+05,7.63e-03,1.82e+00,-1.418,D,,T5520LS,,006001.000049,006001.000129,34584
C,1,,,14463.41,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3F*,3,7,,2.01e+05,8.83e-03,2.10e+00,-1.355,D,,T5520LS,,006001.000049,006001.000128,34578
C,1,,,14467.51,,,2s2.2p.3d,3D*,1,3,2s2.2p.5p,3P,2,5,,3.91e+03,2.05e-04,2.92e-02,-3.212,D,,T5520LS,,006001.000038,006001.000091,34390
C,1,,,14471.78,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3D*,1,3,,2.78e+05,5.24e-03,1.25e+00,-1.582,B,,"T6070n,T4828n",,006001.000025,006001.000038,34055
C,1,,,14474.24,,,2s2.2p.4p,3D,2,5,2s2.2p.6d,3F*,2,5,,3.52e+04,1.11e-03,2.64e-01,-2.257,D,,T5520LS,,006001.000049,006001.000126,34581
C,1,,,14497.18,,,2s2.2p.3d,3D*,2,5,2s2.2p.5p,3P,2,5,,5.83e+04,1.84e-03,4.39e-01,-2.037,D,,T5520LS,,006001.000039,006001.000091,34388
C,1,,,14498.33,,,2s2.2p.3d,3D*,1,3,2s2.2p.5p,3P,1,3,,9.71e+04,3.06e-03,4.39e-01,-2.037,D,,T5520LS,,006001.000038,006001.000090,34389
C,1,,,14519.54,,,2s2.2p.3d,3D*,3,7,2s2.2p.5p,3P,2,5,,3.25e+05,7.34e-03,2.46e+00,-1.289,D,,T5520LS,,006001.000040,006001.000091,34385
C,1,,,14528.12,,,2s2.2p.3d,3D*,2,5,2s2.2p.5p,3P,1,3,,2.90e+05,5.51e-03,1.32e+00,-1.560,D,,T5520LS,,006001.000039,006001.000090,34386
C,1,,,14533.51,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3F*,3,7,,2.48e+04,7.86e-04,2.63e-01,-2.260,D,,T5520LS,,006001.000050,006001.000128,34580
C,1,,,14539.11,,,2s2.2p.3d,3D*,1,3,2s2.2p.5p,3P,0,1,,3.85e+05,4.07e-03,5.84e-01,-1.913,D,,T5520LS,,006001.000038,006001.000089,34387
C,1,,,14542.52,,,2s2.2p.3s,1P*,1,3,2s2.2p.3p,1P,1,3,,8.55e+06,2.71e-01,3.90e+01,-0.090,B,,"T5520,T6070,T4828,u24",,006001.000014,006001.000018,33885
C,1,,,14544.44,,,2s2.2p.4p,3D,3,7,2s2.2p.6d,3F*,2,5,,9.79e+02,2.22e-05,7.44e-03,-3.809,D,,T5520LS,,006001.000050,006001.000126,34582
C,1,,,14551.66,,,2s2.2p.3d,1F*,3,7,2s2.2p.5p,1D,2,5,,5.18e+05,1.18e-02,3.94e+00,-1.085,B,,T5520,,006001.000042,006001.000092,34429
C,1,,,14553.69,,,2s2.2p.4p,1D,2,5,2s2.2p.7d,1P*,1,3,,8.34e+04,1.59e-03,3.81e-01,-2.100,C,,T5520,,006001.000055,006001.000173,34794
C,1,,,14604.74,,,2s2.2p.4p,1D,2,5,2s2.2p.8s,1P*,1,3,,1.26e+05,2.42e-03,5.82e-01,-1.917,C,,T5520,,006001.000055,006001.000167,34793
C,1,,,14622.56,,,2s2.2p.4s,3P*,2,5,2s2.2p.5p,3D,3,7,,5.40e+03,2.42e-04,5.84e-02,-2.916,D,,T5520LS,,006001.000034,006001.000088,34242
C,1,,,14628.36,,,2s2.2p.3p,3P,1,3,2s2.2p.3d,3F*,2,5,,2.11e+05,1.13e-02,1.63e+00,-1.470,C,,T6070,,006001.000024,006001.000035,34053
C,1,,,14629.53,,,2s2.2p.4s,3P*,1,3,2s2.2p.5p,3D,2,5,,4.05e+03,2.17e-04,3.13e-02,-3.187,D,,T5520LS,,006001.000033,006001.000087,34243
C,1,,,14636.52,,,2s2.2p.4s,3P*,0,1,2s2.2p.5p,3D,1,3,,2.99e+03,2.88e-04,1.39e-02,-3.540,D,,T5520LS,,006001.000032,006001.000086,34244
C,1,,,14637.01,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3F*,3,7,,4.84e+05,2.18e-02,5.25e+00,-0.963,C,,T6070,,006001.000025,006001.000036,34052
C,1,,,14661.76,,,2s2.2p.4s,3P*,1,3,2s2.2p.5p,3D,1,3,,2.23e+03,7.19e-05,1.04e-02,-3.666,D,,T5520LS,,006001.000033,006001.000086,34246
C,1,,,14672.33,,,2s2.2p.3p,3P,2,5,2s2.2p.3d,3F*,2,5,,4.39e+04,1.42e-03,3.42e-01,-2.149,C,,T6070,,006001.000025,006001.000035,34054
C,1,,,14696.96,,,2s2.2p.4s,3P*,2,5,2s2.2p.5p,3D,2,5,,1.33e+03,4.31e-05,1.04e-02,-3.667,D,,T5520LS,,006001.000034,006001.000087,34245
C,1,,,14729.48,,,2s2.2p.4s,3P*,2,5,2s2.2p.5p,3D,1,3,,1.47e+02,2.87e-06,6.96e-04,-4.843,D,,T5520LS,,006001.000034,006001.000086,34247
C,1,,,14732.41,,,2s2.2p.3d,3F*,2,5,2s2.2p.5p,3D,3,7,,6.05e+02,2.76e-05,6.69e-03,-3.861,D,,T5520LS,,006001.000035,006001.000088,34295
C,1,,,14738.30,,,2s2.2p.3p,3P,1,3,2s2.2p.4s,3P*,2,5,,2.31e+05,1.25e-02,1.83e+00,-1.424,B,,"T6070n,T4828n",,006001.000024,006001.000034,34050
C,1,,,14768.19,,,2s2.2p.3d,3F*,3,7,2s2.2p.5p,3D,3,7,,2.13e+04,6.97e-04,2.37e-01,-2.312,D,,T5520LS,,006001.000036,006001.000088,34293
C,1,,,14779.61,,,2s2.2p.3p,3P,0,1,2s2.2p.4s,3P*,1,3,,3.84e+05,3.77e-02,1.84e+00,-1.423,B,,"T6070n,T4828n",,006001.000023,006001.000033,34051
C,1,,,14782.93,,,2s2.2p.3p,3P,2,5,2s2.2p.4s,3P*,2,5,,1.38e+06,4.52e-02,1.10e+01,-0.646,B,,"T6070n,T4828n",,006001.000025,006001.000034,34046
C,1,,,14806.73,,,2s2.2p.3p,3P,1,3,2s2.2p.4s,3P*,1,3,,3.91e+05,1.29e-02,1.88e+00,-1.414,B,,"T6070n,T4828n",,006001.000024,006001.000033,34047
C,1,,,14807.94,,,2s2.2p.3d,3F*,2,5,2s2.2p.5p,3D,2,5,,2.96e+04,9.74e-04,2.37e-01,-2.313,D,,T5520LS,,006001.000035,006001.000087,34294
C,1,,,14828.6,,,2s2.2p.4p,3S,1,3,2s2.2p.6d,3P*,0,1,,9.69e+04,1.07e-03,1.56e-01,-2.495,C,,T5520LS,,006001.000051,006001.000146,34667
C,1,,,14832.57,,,2s2.2p.3p,3P,1,3,2s2.2p.4s,3P*,0,1,,1.33e+06,1.46e-02,2.14e+00,-1.358,B,,"T6070n,T4828n",,006001.000024,006001.000032,34049
C,1,,,14835.21,,,2s2.2p.4p,3S,1,3,2s2.2p.6d,3P*,1,3,,9.67e+04,3.19e-03,4.68e-01,-2.019,C,,T5520LS,,006001.000051,006001.000145,34666
C,1,,,14840.95,,,2s2.2p.3d,3F*,2,5,2s2.2p.5p,3D,1,3,,2.63e+05,5.21e-03,1.27e+00,-1.584,D,,T5520LS,,006001.000035,006001.000086,34292
C,1,,,14843.69,,,2s2.2p.3d,3F*,4,9,2s2.2p.5p,3D,3,7,,2.42e+05,6.22e-03,2.74e+00,-1.252,D,,T5520LS,,006001.000037,006001.000088,34290
C,1,,,14844.08,,,2s2.2p.3d,3F*,3,7,2s2.2p.5p,3D,2,5,,2.34e+05,5.52e-03,1.89e+00,-1.413,D,,T5520LS,,006001.000036,006001.000087,34291
C,1,,,14851.78,,,2s2.2p.3p,3P,2,5,2s2.2p.4s,3P*,1,3,,6.41e+05,1.27e-02,3.11e+00,-1.196,B,,"T6070n,T4828n",,006001.000025,006001.000033,34048
C,1,,,14857.36,,,2s2.2p.4p,1D,2,5,2s2.2p.7d,1D*,2,5,,4.16e+04,1.38e-03,3.37e-01,-2.162,C,,T5520,,006001.000055,006001.000156,34792
C,1,,,14860.28,,,2s2.2p.4p,3S,1,3,2s2.2p.6d,3P*,2,5,,9.62e+04,5.31e-03,7.80e-01,-1.798,C,,T5520LS,,006001.000051,006001.000142,34665
C,1,,,14971.93,,,2s2.2p.3d,3D*,2,5,2s2.2p.5p,3D,3,7,,4.56e+03,2.15e-04,5.29e-02,-2.969,D,,T5520LS,,006001.000039,006001.000088,34383
C,1,,,14995.78,,,2s2.2p.3d,3D*,3,7,2s2.2p.5p,3D,3,7,,3.62e+04,1.22e-03,4.22e-01,-2.068,D,,T5520LS,,006001.000040,006001.000088,34378
C,1,,,15017.97,,,2s2.2p.3d,3D*,1,3,2s2.2p.5p,3D,2,5,,6.08e+03,3.43e-04,5.09e-02,-2.988,D,,T5520LS,,006001.000038,006001.000087,34384
C,1,,,15036.42,,,2s2.2p.4p,3S,1,3,2s2.2p.7s,3P*,2,5,,1.68e+05,9.50e-03,1.41e+00,-1.545,C,,T5520LS,,006001.000051,006001.000131,34662
C,1,,,15049.94,,,2s2.2p.3d,3D*,2,5,2s2.2p.5p,3D,2,5,,2.80e+04,9.51e-04,2.36e-01,-2.323,D,,T5520LS,,006001.000039,006001.000087,34379
C,1,,,15051.93,,,2s2.2p.3d,3D*,1,3,2s2.2p.5p,3D,1,3,,3.02e+04,1.03e-03,1.53e-01,-2.512,D,,T5520LS,,006001.000038,006001.000086,34380
C,1,,,15074.04,,,2s2.2p.3d,3D*,3,7,2s2.2p.5p,3D,2,5,,6.25e+03,1.52e-04,5.29e-02,-2.973,D,,T5520LS,,006001.000040,006001.000087,34381
C,1,,,15084.05,,,2s2.2p.3d,3D*,2,5,2s2.2p.5p,3D,1,3,,1.00e+04,2.05e-04,5.09e-02,-2.990,D,,T5520LS,,006001.000039,006001.000086,34382
C,1,,,15116.39,,,2s2.2p.4p,3S,1,3,2s2.2p.7s,3P*,1,3,,1.66e+05,5.69e-03,8.50e-01,-1.768,C,,T5520LS,,006001.000051,006001.000129,34663
C,1,,,15132.84,,,2s2.2p.4p,3S,1,3,2s2.2p.7s,3P*,0,1,,1.65e+05,1.89e-03,2.82e-01,-2.247,C,,T5520LS,,006001.000051,006001.000127,34664
C,1,,,15302.96,,,2s2.2p.4p,3P,0,1,2s2.2p.6d,3P*,1,3,,8.87e+04,9.35e-03,4.71e-01,-2.029,D,,T5520LS,,006001.000052,006001.000145,34741
C,1,,,15330.6,,,2s2.2p.4p,3P,1,3,2s2.2p.6d,3P*,0,1,,2.65e+05,3.11e-03,4.72e-01,-2.030,D,,T5520LS,,006001.000053,006001.000146,34739
C,1,,,15337.59,,,2s2.2p.4p,3P,1,3,2s2.2p.6d,3P*,1,3,,6.61e+04,2.33e-03,3.53e-01,-2.155,D,,T5520LS,,006001.000053,006001.000145,34737
C,1,,,15353.84,,,2s2.2p.4s,1P*,1,3,2s2.2p.5p,1P,1,3,,1.05e+05,3.71e-03,5.63e-01,-1.953,C,,T5520,,006001.000041,006001.000085,34327
C,1,,,15364.39,,,2s2.2p.4p,3P,1,3,2s2.2p.6d,3P*,2,5,,6.58e+04,3.88e-03,5.89e-01,-1.934,D,,T5520LS,,006001.000053,006001.000142,34740
C,1,,,15380.60,,,2s2.2p.4p,3P,2,5,2s2.2p.6d,3P*,1,3,,1.09e+05,2.32e-03,5.88e-01,-1.935,D,,T5520LS,,006001.000054,006001.000145,34738
C,1,,,15407.55,,,2s2.2p.4p,3P,2,5,2s2.2p.6d,3P*,2,5,,1.96e+05,6.98e-03,1.77e+00,-1.457,D,,T5520LS,,006001.000054,006001.000142,34736
C,1,,,15506.06,,,2s2.2p.4p,3P,1,3,2s2.2p.6d,3D*,2,5,,4.96e+04,2.98e-03,4.57e-01,-2.048,D,,T5520LS,,006001.000053,006001.000135,34731
C,1,,,15540.17,,,2s2.2p.4p,3P,2,5,2s2.2p.6d,3D*,3,7,,6.57e+04,3.33e-03,8.53e-01,-1.778,D,,T5520LS,,006001.000054,006001.000136,34730
C,1,,,15550.03,,,2s2.2p.4p,3P,2,5,2s2.2p.6d,3D*,2,5,,1.64e+04,5.95e-04,1.52e-01,-2.527,D,,T5520LS,,006001.000054,006001.000135,34733
C,1,,,15552.76,,,2s2.2p.4p,3P,1,3,2s2.2p.7s,3P*,2,5,,4.27e+04,2.58e-03,3.97e-01,-2.111,D,,T5520LS,,006001.000053,006001.000131,34728
C,1,,,15561.67,,,2s2.2p.4p,3P,0,1,2s2.2p.6d,3D*,1,3,,3.64e+04,3.97e-03,2.03e-01,-2.402,D,,T5520LS,,006001.000052,006001.000130,34732
C,1,,,15597.00,,,2s2.2p.4p,3P,2,5,2s2.2p.7s,3P*,2,5,,1.27e+05,4.63e-03,1.19e+00,-1.635,D,,T5520LS,,006001.000054,006001.000131,34724
C,1,,,15597.48,,,2s2.2p.4p,3P,1,3,2s2.2p.6d,3D*,1,3,,2.71e+04,9.89e-04,1.52e-01,-2.528,D,,T5520LS,,006001.000053,006001.000130,34734
C,1,,,15602.33,,,2s2.2p.4p,3P,0,1,2s2.2p.7s,3P*,1,3,,5.64e+04,6.18e-03,3.17e-01,-2.209,D,,T5520LS,,006001.000052,006001.000129,34729
C,1,,,15638.32,,,2s2.2p.4p,3P,1,3,2s2.2p.7s,3P*,1,3,,4.20e+04,1.54e-03,2.38e-01,-2.335,D,,T5520LS,,006001.000053,006001.000129,34725
C,1,,,15641.97,,,2s2.2p.4p,3P,2,5,2s2.2p.6d,3D*,1,3,,1.79e+03,3.94e-05,1.02e-02,-3.705,D,,T5520LS,,006001.000054,006001.000130,34735
C,1,,,15651.77,,,2s2.2p.4p,1S,0,1,2s2.2p.7d,1P*,1,3,,2.54e+04,2.80e-03,1.44e-01,-2.553,D,,T5520,,006001.000056,006001.000173,34805
C,1,,,15655.93,,,2s2.2p.4p,3P,1,3,2s2.2p.7s,3P*,0,1,,1.67e+05,2.05e-03,3.17e-01,-2.212,D,,T5520LS,,006001.000053,006001.000127,34727
C,1,,,15683.05,,,2s2.2p.4p,3P,2,5,2s2.2p.7s,3P*,1,3,,6.94e+04,1.54e-03,3.97e-01,-2.115,D,,T5520LS,,006001.000054,006001.000129,34726
